frequent-polish-3715,fryzjer,"
<div class=""trans"">hairdresser, barber</div>
m
<br>
Jutro mam wizytę u fryzjera.
<div class=""trans"">-I have an appointment with the hairdresser tomorrow.</div>
"
frequent-polish-3716,mawiać,"
<div class=""trans"">say [mawiać, —]</div>
vif
<br>
Mój dziadek zwykł mawiać, że będę wielki.
<div class=""trans"">-My grandpa used to say that I will be great one day.</div>
"
frequent-polish-3717,poprawnie,"
<div class=""trans"">correctly</div>
adv
<br>
Sprawdź, czy nazwa użytkownika i hasło są napisane poprawnie.
<div class=""trans"">-Check that your username and password are typed correctly.</div>
"
frequent-polish-3718,skądś,"
<div class=""trans"">somehow</div>
prn
<br>
Musi pani skądś znać tego człowieka.
<div class=""trans"">-You must know this man somehow.</div>
"
frequent-polish-3719,ująć (się),"
<div class=""trans"">catch; touch; put [ujmować, ująć]</div>
vpf2; vpf; vpf2
<br>
Ujęła mnie twoja historia.
<div class=""trans"">-I’m touched by your story.</div>
"
frequent-polish-3720,profil,"
<div class=""trans"">profile</div>
m
<br>
Masz profil na mediach społecznościowych?
<div class=""trans"">-Do you have a profile in social media?</div>
"
frequent-polish-3721,barman,"
<div class=""trans"">bartender</div>
m
<br>
Barman nalał kufel piwa.
<div class=""trans"">-The barman pulled a pint.</div>
"
frequent-polish-3722,pirat,"
<div class=""trans"">pirate</div>
m
<br>
Piraci dzisiaj pracują na komputerach.
<div class=""trans"">-Pirates operate on computers these days.</div>
"
frequent-polish-3723,ohyda,"
<div class=""trans"">atrocity, gross</div>
f
<br>
Zsikał się, ohyda.
<div class=""trans"">-He pissed his pants, gross.</div>
"
frequent-polish-3724,skarpetka,"
<div class=""trans"">sock</div>
f
<br>
Znowu znalazłam twoja brudną skarpetkę pod łóżkiem.
<div class=""trans"">-I’ve found your dirty sock under the bed again.</div>
"
frequent-polish-3725,doradca,"
<div class=""trans"">counselor</div>
m
<br>
Poszukuję doradcy biznesowego do mojej firmy.
<div class=""trans"">-I’m searching for a business counselor for my company.</div>
"
frequent-polish-3726,umysłowo,"
<div class=""trans"">mentally</div>
adv
<br>
To zadanie jest umysłowo wyczerpujące.
<div class=""trans"">-This exercise is mentally exhausting.</div>
"
frequent-polish-3727,dyplom,"
<div class=""trans"">diploma</div>
m
<br>
Będę odbierał swój dyplom tuż obok ciebie.
<div class=""trans"">-I'll be getting my diploma right next to you.</div>
"
frequent-polish-3728,urządzić (się),"
<div class=""trans"">arrange [urządzać, urządzić]</div>
vpf2
<br>
Chcę trochę urządzić moje mieszkanie.
<div class=""trans"">-I want to arrange my flat a little bit.</div>
"
frequent-polish-3729,ochroniarz,"
<div class=""trans"">bodyguard</div>
m
<br>
Proszę. Mój ochroniarz potrzebuje broni.
<div class=""trans"">-Here, my bodyguard is going to need a weapon.</div>
"
frequent-polish-3730,zasługa,"
<div class=""trans"">credit, contribution</div>
f
<br>
To jego jedyna zasługa dla misji.
<div class=""trans"">-This is his only contribution to the mission.</div>
"
frequent-polish-3731,ukochana,"
<div class=""trans"">darling, loved one</div>
f
<br>
Ona jest moją ukochaną.
<div class=""trans"">-She is my loved one.</div>
"
frequent-polish-3732,średnia,"
<div class=""trans"">average; mediocre</div>
f; adj
<br>
Jaka jest średnia długość życia w Japonii?
<div class=""trans"">-What is the average lifespan in Japan?</div>
"
frequent-polish-3733,wyruszyć,"
<div class=""trans"">set off, leave [wyruszać, wyruszyć]</div>
vpf
<br>
Planowałem wyruszyć do Nowego Jorku przyszłego ranka.
<div class=""trans"">-I had planned to leave for New York the next morning.</div>
"
frequent-polish-3734,sypiać,"
<div class=""trans"">sleep [sypiać, —]</div>
vif
<br>
Zdecydowałem się sypiać na ulicy.
<div class=""trans"">-I’ve decided to sleep on the streets.</div>
"
frequent-polish-3735,próżno,"
<div class=""trans"">fruitlessly, in vain</div>
adv
<br>
Na próżno próbowali przekupić świadka.
<div class=""trans"">-They attempted in vain to bribe the witness.</div>
"
frequent-polish-3736,zbiornik,"
<div class=""trans"">tank</div>
m
<br>
Zbiornik paliwa jest pusty.
<div class=""trans"">-The fuel tank is empty.</div>
"
frequent-polish-3737,włoski,"
<div class=""trans"">Italian</div>
adj
<br>
Chiński i Włoski to najlepsze języki na świecie.
<div class=""trans"">-Chinese and Italian are the most beautiful languages in the world.</div>
"
frequent-polish-3738,naruszenie,"
<div class=""trans"">violation; breach</div>
n; n
<br>
Mamy naruszenie bezpieczeństwa.
<div class=""trans"">-We have a security breach.</div>
"
frequent-polish-3739,odszukać (się),"
<div class=""trans"">find [odszukiwać, odszukać]</div>
vpf2
<br>
Fajnie byłoby odszukać się po latach.
<div class=""trans"">-It would be nice to find each other after all those years.</div>
"
frequent-polish-3740,pochować (się),"
<div class=""trans"">bury [—, pochować]</div>
vpf2
<br>
Znajdźmy miejsce, żeby ją pochować.
<div class=""trans"">-Let's find a place to bury her.</div>
"
frequent-polish-3741,pomocny,"
<div class=""trans"">helpful</div>
adj
<br>
John jest bardzo pomocny.
<div class=""trans"">-John is very helpful.</div>
"
frequent-polish-3742,ba,"
<div class=""trans"">well; well</div>
i; prt
<br>
Ba, nie masz za grosz współczucia!
<div class=""trans"">-Well, you have no empathy at all!</div>
"
frequent-polish-3743,krem,"
<div class=""trans"">cream</div>
m
<br>
Potrzebuję kremu do suchej skóry.
<div class=""trans"">-I need a cream for dry skin.</div>
"
frequent-polish-3744,huragan,"
<div class=""trans"">hurricane</div>
m
<br>
Gdy nadejdzie huragan, schowajmy się w piwnicy.
<div class=""trans"">-When the hurricane comes, let’s hide in the basement.</div>
"
frequent-polish-3745,przytulić (się),"
<div class=""trans"">hug [przytulać, przytulić]</div>
vpf2
<br>
John odłożył pokrowiec z gitarą, żeby móc przytulić Jane.
<div class=""trans"">-John put the guitar case down so he could hug Jane.</div>
"
frequent-polish-3746,postrzelić (się),"
<div class=""trans"">shoot [—, postrzelić]</div>
vpf2
<br>
John postrzelił się w nogę.
<div class=""trans"">-John has shot himself in the leg.</div>
"
frequent-polish-3747,wstąpić,"
<div class=""trans"">join; ascend; pop in</div>
vpf; vpf; vpf
<br>
Chciałbym wstąpić do wojska.
<div class=""trans"">-I would like to join the army.</div>
"
frequent-polish-3748,ciekawość,"
<div class=""trans"">curiosity</div>
f
<br>
Nacisnąłem przycisk z ciekawości.
<div class=""trans"">-I pushed the button out of curiosity.</div>
"
frequent-polish-3749,sprawiedliwy,"
<div class=""trans"">fair, just</div>
adj
<br>
Jesteś sprawiedliwy.
<div class=""trans"">-You're fair.</div>
"
frequent-polish-3750,udzielić (się),"
<div class=""trans"">give, grant; spread [udzielać, udzielić]</div>
vpf; vpf2
<br>
Nie mam uprawnień, by udzielić ci pozwolenia.
<div class=""trans"">-I don't have the authority to give you the allowance.</div>
"
frequent-polish-3751,rezerwa,"
<div class=""trans"">reserve</div>
f
<br>
Mam jeszcze spore rezerwy siły.
<div class=""trans"">-I still have a big reserve of strength.</div>
"
frequent-polish-3752,dworzec,"
<div class=""trans"">station</div>
m
<br>
Dworzec leży pomiędzy tymi dwoma miastami.
<div class=""trans"">-The station is situated in between the two towns.</div>
"
frequent-polish-3753,łatwość,"
<div class=""trans"">ease</div>
f
<br>
Przesunął głaz z łatwością.
<div class=""trans"">-He moved the rock with ease.</div>
"
frequent-polish-3754,uprzejmie,"
<div class=""trans"">kindly, politely</div>
adv
<br>
John uprzejmie odpowiedział na pytanie.
<div class=""trans"">-John kindly answered the question.</div>
"
frequent-polish-3755,najbliższy,"
<div class=""trans"">nearest</div>
adj
<br>
Gdzie jest najbliższy przystanek autobusowy?
<div class=""trans"">-Where's the nearest bus stop?</div>
"
frequent-polish-3756,radar,"
<div class=""trans"">radar</div>
m
<br>
Policjanci złapali mnie na radar.
<div class=""trans"">-The police have caught me on the radar.</div>
"
frequent-polish-3757,willa,"
<div class=""trans"">villa</div>
f
<br>
To nie do końca domek, raczej willa.
<div class=""trans"">-It’s not exactly a cottage but a villa.</div>
"
frequent-polish-3758,dostawa,"
<div class=""trans"">delivery, supply</div>
f
<br>
Kiedy będzie najbliższa dostawa towaru?
<div class=""trans"">-When is the next product delivery?</div>
"
frequent-polish-3759,świeca,"
<div class=""trans"">candle</div>
f
<br>
Ta świeca ma zapach truskawki.
<div class=""trans"">-This candle has a strawberry smell.</div>
"
frequent-polish-3760,ambasador,"
<div class=""trans"">ambassador</div>
m
<br>
Ambasador wrócił.
<div class=""trans"">-The ambassador has returned.</div>
"
frequent-polish-3761,czubek,"
<div class=""trans"">tip; freak</div>
m; m
<br>
Pies ścigał kota aż na czubek drzewa.
<div class=""trans"">-The dog chased the cat up to the tip of the tree.</div>
"
frequent-polish-3762,łamać (się),"
<div class=""trans"">break [łamać, złamać]</div>
vif2
<br>
Patyk się złamał.
<div class=""trans"">-The stick has broken.</div>
"
frequent-polish-3763,siad,"
<div class=""trans"">sit</div>
i
<br>
Siad! Nie szczekaj!
<div class=""trans"">-Sit! Don’t bark!</div>
"
frequent-polish-3764,sąsiedztwo,"
<div class=""trans"">neighborhood</div>
n
<br>
Mam największy dom w sąsiedztwie.
<div class=""trans"">-I own the biggest house in the neighborhood.</div>
"
frequent-polish-3765,oryginalny,"
<div class=""trans"">original</div>
adj
<br>
Ciężko nagrać oryginalny film w tych czasach.
<div class=""trans"">-It’s hard to produce an original movie these days.</div>
"
frequent-polish-3766,mistrzostwo,"
<div class=""trans"">championship</div>
n
<br>
Która polska drużyna zdobyła mistrzostwo w tym roku?
<div class=""trans"">-Which Polish team has won the championship this year?</div>
"
frequent-polish-3767,troszczyć się,"
<div class=""trans"">care for [troszczyć, zatroszczyć]</div>
vifr
<br>
Troszczę się o ciebie.
<div class=""trans"">-I care for you.</div>
"
frequent-polish-3768,skład,"
<div class=""trans"">storage; composition; lineup</div>
m; m; m
<br>
Jaki jest skład tego leku?
<div class=""trans"">-What is the composition of this medicine?</div>
"
frequent-polish-3769,pochodzenie,"
<div class=""trans"">origin</div>
n
<br>
Takie języki jak rosyjski, polski, czeski i bułgarski, mają wspólne, słowiańskie pochodzenie.
<div class=""trans"">-Such languages as Russian, Polish, Czech and Bulgarian have common Slavic origin.</div>
"
frequent-polish-3770,rocznica,"
<div class=""trans"">anniversary</div>
f
<br>
To jest rocznica końca wojny.
<div class=""trans"">-It's the anniversary of the end of the war.</div>
"
frequent-polish-3771,flaga,"
<div class=""trans"">flag</div>
f
<br>
Flaga Polski jest biało-czerwona.
<div class=""trans"">-Polish flag is white and red.</div>
"
frequent-polish-3772,równy,"
<div class=""trans"">equal</div>
adj
<br>
Prawo powinno być równe dla wszystkich.
<div class=""trans"">-Law should be equal to everyone.</div>
"
frequent-polish-3773,zaliczyć (się),"
<div class=""trans"">pass; classify; score (coll) [zaliczać, zaliczyć]</div>
vpf2; vpf2; vpf
<br>
Myślę, że damy radę zaliczyć nasz egzamin.
<div class=""trans"">-I think we can pass our exam.</div>
"
frequent-polish-3774,napiwek,"
<div class=""trans"">tip</div>
m
<br>
John zostawił na stoliku spory napiwek.
<div class=""trans"">-John left a large tip on the table.</div>
"
frequent-polish-3775,kukurydza,"
<div class=""trans"">corn, maize</div>
f
<br>
Popcorn jest zrobiony z kukurydzy.
<div class=""trans"">-Popcorn is made out of corn.</div>
"
frequent-polish-3776,odpalić (się),"
<div class=""trans"">launch, start; fire [odpalać, odpalić]</div>
vpf2; vpf2
<br>
Nie mogę odpalić silnika. Zepsuł się.
<div class=""trans"">-I cannot start this engine. It's broken.</div>
"
frequent-polish-3777,mrówka,"
<div class=""trans"">ant</div>
f
<br>
Mrówki są pracowite.
<div class=""trans"">-Ants are hard-working.</div>
"
frequent-polish-3778,nieprawdopodobny,"
<div class=""trans"">unbelievable</div>
adj
<br>
To jakiś nieprawdopodobny zbieg okoliczności.
<div class=""trans"">-This is some kind of unbelievable coincidence.</div>
"
frequent-polish-3779,finał,"
<div class=""trans"">final</div>
m
<br>
Finał tegorocznego pucharu jest niesamowity.
<div class=""trans"">-This year’s cup final is unbelievable.</div>
"
frequent-polish-3780,gnat,"
<div class=""trans"">bone (coll); gun (coll)</div>
m; m
<br>
On miał przy sobie gnata!
<div class=""trans"">-He had a gun with him.</div>
"
frequent-polish-3781,winny,"
<div class=""trans"">guilty; vinous; culprit</div>
adj; adj; m
<br>
Czy winny chce coś powiedzieć?
<div class=""trans"">-Does culprit want to say anything?</div>
"
frequent-polish-3782,konkretny,"
<div class=""trans"">concrete, specific</div>
adj
<br>
Ta sytuacja wymaga konkretnego działania.
<div class=""trans"">-This situation requires concrete action.</div>
"
frequent-polish-3783,mieścić (się),"
<div class=""trans"">fit, hold; be located [mieścić, zmieścić]</div>
vif2; vifr
<br>
Urząd mieści się w centrum miasta.
<div class=""trans"">-The office is located in downtown.</div>
"
frequent-polish-3784,orzeszek,"
<div class=""trans"">nut</div>
m
<br>
Zobacz, gołąb podniósł orzeszek.
<div class=""trans"">-Look, the pigeon has picked up the nut.</div>
"
frequent-polish-3785,na,"
<div class=""trans"">bieżąco up to date, online</div>
phr
<br>
Będę cię informował na bieżąco.
<div class=""trans"">-I will keep you up to date.</div>
"
frequent-polish-3786,nić,"
<div class=""trans"">thread</div>
f
<br>
Długa nić łatwo się plącze.
<div class=""trans"">-A long thread gets tangled easily.</div>
"
frequent-polish-3787,bogactwo,"
<div class=""trans"">wealth</div>
n
<br>
Bogactwo nie jest tak ważne jak zdrowie czy szczęście.
<div class=""trans"">-Wealth is not as important as health or happiness.</div>
"
frequent-polish-3788,dodawać (się),"
<div class=""trans"">add [dodawać, dodać]</div>
vif2
<br>
Lubię dodawać nowe zdania do słownika.
<div class=""trans"">-I like to add new sentences to the dictionary.</div>
"
frequent-polish-3789,komendant,"
<div class=""trans"">commandant</div>
m
<br>
Komendant rozkazał opuścić jego gabinet.
<div class=""trans"">-The commandant ordered to get out of his office.</div>
"
frequent-polish-3790,fajka,"
<div class=""trans"">pipe; cigarette (coll)</div>
f
<br>
Mój dziadek zwykł palić fajkę.
<div class=""trans"">-My grandpa used to smoke a pipe.</div>
"
frequent-polish-3791,odpadać,"
<div class=""trans"">drop out, come off [odpadać, odpaść]</div>
vif
<br>
John odpadł z zawodów.
<div class=""trans"">-John has dropped out of the competition.</div>
"
frequent-polish-3792,zawartość,"
<div class=""trans"">content</div>
f
<br>
Proszę pokazać zwartość swojej torby.
<div class=""trans"">-Please show the content of your bag.</div>
"
frequent-polish-3793,powitanie,"
<div class=""trans"">welcome, greeting</div>
n
<br>
Moja żona i córka urządzają jej iście królewskie powitanie.
<div class=""trans"">-My wife and daughter are giving her a truly royal welcome.</div>
"
frequent-polish-3794,wódka,"
<div class=""trans"">vodka</div>
f
<br>
Ile kosztuje wódka w Polsce?
<div class=""trans"">-How much is vodka in Poland?</div>
"
frequent-polish-3795,korona,"
<div class=""trans"">crown</div>
f
<br>
Korona królewska zaginęła.
<div class=""trans"">-The royal crown has disappeared.</div>
"
frequent-polish-3796,wskazać (się),"
<div class=""trans"">indicate, show [wskazywać, wskazać]</div>
vpf2
<br>
Czy może mi pan wskazać najbliższą stację metra?
<div class=""trans"">-Would you show me to the nearest underground station, please?</div>
"
frequent-polish-3797,zagłada,"
<div class=""trans"">doom, destruction</div>
f
<br>
Za 20 lat czeka nas zagłada.
<div class=""trans"">-There is doom awaiting humanity in 20 years.</div>
"
frequent-polish-3798,głosować,"
<div class=""trans"">vote [głosować, zagłosować]</div>
vif
<br>
John powiedział, że nie był pewny, jak ma głosować.
<div class=""trans"">-John said that he was unsure of how to vote.</div>
"
frequent-polish-3799,osobno,"
<div class=""trans"">separately</div>
adv
<br>
John i Jane mieszkają teraz osobno.
<div class=""trans"">-John and Jane live separately now.</div>
"
frequent-polish-3800,czołg,"
<div class=""trans"">tank</div>
m
<br>
Ten czołg to niezwykły wynalazek.
<div class=""trans"">-This tank is an incredible invention.</div>
"
frequent-polish-3801,grunt,"
<div class=""trans"">ground</div>
m
<br>
Ten grunt nadaje się pod uprawę zboża.
<div class=""trans"">-This ground is good for growing wheat.</div>
"
frequent-polish-3802,zmrok,"
<div class=""trans"">dusk</div>
m
<br>
Nawet nie zauważyłem, kiedy przyszedł zmrok.
<div class=""trans"">-I didn’t even notice when the dusk came.</div>
"
frequent-polish-3803,rozwijać (się),"
<div class=""trans"">develop; unroll [rozwijać, rozwinąć]</div>
vif2; vif2
<br>
Chcę rozwijać firmę.
<div class=""trans"">-I want to develop the company.</div>
"
frequent-polish-3804,upał,"
<div class=""trans"">heat</div>
m
<br>
Czujesz ten upał?
<div class=""trans"">-Can you feel this heat?</div>
"
frequent-polish-3805,indyk,"
<div class=""trans"">turkey</div>
m
<br>
Indyk jest zdrowszy od kurczaka.
<div class=""trans"">-Turkey is more healthy than chicken.</div>
"
frequent-polish-3806,fizyka,"
<div class=""trans"">physics</div>
f
<br>
Fizyka nie interesuje mnie zupełnie.
<div class=""trans"">-I'm not interested in physics at all.</div>
"
frequent-polish-3807,koktajl,"
<div class=""trans"">cocktail</div>
m
<br>
Wypiłam jeden koktajl na jego rachunek.
<div class=""trans"">-I had one cocktail on him.</div>
"
frequent-polish-3808,opóźnienie,"
<div class=""trans"">delay</div>
n
<br>
On stara się nadrobić opóźnienie.
<div class=""trans"">-He's trying to make up for the delay.</div>
"
frequent-polish-3809,latarka,"
<div class=""trans"">flashlight</div>
f
<br>
Moja latarka przestała działać.
<div class=""trans"">-My flashlight has stopped working.</div>
"
frequent-polish-3810,lampa,"
<div class=""trans"">lamp</div>
f
<br>
Ile kosztuje ta lampa?
<div class=""trans"">-How much is this lamp?</div>
"
frequent-polish-3811,kropla,"
<div class=""trans"">drop</div>
f
<br>
Nie została już ani kropla wody.
<div class=""trans"">-There is not even a drop of water left.</div>
"
frequent-polish-3812,rozpadać się,"
<div class=""trans"">collapse, fall apart [rozpadać, rozpaść]</div>
vifr
<br>
Cała jaskinia się rozpada.
<div class=""trans"">-The whole cave is collapsing.</div>
"
frequent-polish-3813,przestrzegać (się),"
<div class=""trans"">obey; warn [przestrzegać, przestrzec]</div>
vif2; vif2
<br>
Będę przestrzegać prawa.
<div class=""trans"">-I will obey the law.</div>
"
frequent-polish-3814,idea,"
<div class=""trans"">idea</div>
f
<br>
Demokracja to idea pochodząca od starożytnych Greków.
<div class=""trans"">-Democracy is an idea that goes back to the ancient Greeks.</div>
"
frequent-polish-3815,zaryzykować,"
<div class=""trans"">risk [ryzykować, zaryzykować]</div>
vpf
<br>
Zaryzykowałbym dla ciebie wszystko.
<div class=""trans"">-I would risk everything for you.</div>
"
frequent-polish-3816,przedyskutować (się),"
<div class=""trans"">discuss [przedyskutowywać, przedyskutować]</div>
vpf2
<br>
Chciałbym coś z tobą przedyskutować.
<div class=""trans"">-I'd like to discuss something with you.</div>
"
frequent-polish-3817,powracać,"
<div class=""trans"">return [powracać, powrócić]</div>
vif
<br>
Lubię powracać do domu mojej babci.
<div class=""trans"">-I like to return to my grandma’s house.</div>
"
frequent-polish-3818,złom,"
<div class=""trans"">salvage, scrap</div>
m
<br>
Żyje tu taki bezdomny, który zbiera złom.
<div class=""trans"">-There’s a homeless man that collects scrap living here.</div>
"
frequent-polish-3819,słoń,"
<div class=""trans"">elephant</div>
m
<br>
Słoń to największy lądowy ssak na świecie.
<div class=""trans"">-The elephant is the biggest inland mammal in the world.</div>
"
frequent-polish-3820,korzeń,"
<div class=""trans"">root</div>
m
<br>
Korzenie edukacji są gorzkie, za to owoc słodki.
<div class=""trans"">-The roots of education are bitter, but the fruit is sweet.</div>
"
frequent-polish-3821,opcja,"
<div class=""trans"">option</div>
f
<br>
Inna opcja to powrót do domu.
<div class=""trans"">-The other option is going home.</div>
"
frequent-polish-3822,złamany,"
<div class=""trans"">broken</div>
adj
<br>
Ten złamany miecz pochodzi sprzed 300 lat.
<div class=""trans"">-This broken sword dates to 300 years ago.</div>
"
frequent-polish-3823,egzekucja,"
<div class=""trans"">execution</div>
f
<br>
Dzisiaj jest twoja egzekucja.
<div class=""trans"">-Your execution is today.</div>
"
frequent-polish-3824,dobroć,"
<div class=""trans"">kindness</div>
f
<br>
Okazała mi wielką dobroć.
<div class=""trans"">-She treated me with great kindness.</div>
"
frequent-polish-3825,zagraniczny,"
<div class=""trans"">foreign</div>
adj
<br>
Na tym liście jest zagraniczny znaczek.
<div class=""trans"">-This letter bears a foreign stamp.</div>
"
frequent-polish-3826,recepcja,"
<div class=""trans"">reception desk</div>
f
<br>
Pracuję w recepcji.
<div class=""trans"">-I work at a reception desk.</div>
"
frequent-polish-3827,odprężyć (się),"
<div class=""trans"">relax [odprężać, odprężyć]</div>
vpf2
<br>
Proszę usiąść wygodnie i się odprężyć.
<div class=""trans"">-Please, sit down comfortably and relax.</div>
"
frequent-polish-3828,wyśmienicie,"
<div class=""trans"">perfectly, excellently</div>
adv
<br>
Wyśmienicie wykonane zadanie.
<div class=""trans"">-A task done excellently.</div>
"
frequent-polish-3829,córeczka,"
<div class=""trans"">daughter</div>
f
<br>
Jesteś moją kochaną córeczką.
<div class=""trans"">-You are my beloved little daughter.</div>
"
frequent-polish-3830,naprawa,"
<div class=""trans"">repair</div>
f
<br>
Naprawy samochodu kosztowała mnie trzysta dolarów.
<div class=""trans"">-Repairs of the car cost me three hundred dollars.</div>
"
frequent-polish-3831,prawdopodobieństwo,"
<div class=""trans"">probability, likelihood</div>
n
<br>
Jakie jest prawdopodobieństwo przetrwania?
<div class=""trans"">-What is the likelihood of survival?</div>
"
frequent-polish-3832,zaburzenie,"
<div class=""trans"">disorder; disturbance</div>
n; n
<br>
Cierpię na zaburzenia osobowości.
<div class=""trans"">-I suffer from a personality disorder.</div>
"
frequent-polish-3833,strzelanina,"
<div class=""trans"">shooting</div>
f
<br>
Słyszałeś o tej strzelaninie w szkole?
<div class=""trans"">-Did you hear about the school shooting?</div>
"
frequent-polish-3834,ironia,"
<div class=""trans"">irony</div>
f
<br>
Czy ty w ogóle wiesz, co to ironia?
<div class=""trans"">-Do you even know what irony is?</div>
"
frequent-polish-3835,spięty,"
<div class=""trans"">tense</div>
adj
<br>
Przestań być taki spięty.
<div class=""trans"">-Stop being so tense.</div>
"
frequent-polish-3836,do,"
<div class=""trans"">diaska hell</div>
i
<br>
Do diaska! Ktoś ukradł mój portfel.
<div class=""trans"">-Hell! Someone has stolen my wallet.</div>
"
frequent-polish-3837,wykopać (się),"
<div class=""trans"">kick, kick out; dig [wykopywać, wykopać]</div>
vpf2; vpf2
<br>
Trzeba wykopać kilka dziur w ogrodzie.
<div class=""trans"">-We need to dig a few holes in the garden.</div>
"
frequent-polish-3838,wstrętny,"
<div class=""trans"">gross, nasty</div>
adj
<br>
John jest wstrętny.
<div class=""trans"">-John is nasty.</div>
"
frequent-polish-3839,pobyć,"
<div class=""trans"">be, stay [—, pobyć]</div>
vpf
<br>
Chciałabym pobyć sama przez chwilę.
<div class=""trans"">-I want to be alone for a while.</div>
"
frequent-polish-3840,trucizna,"
<div class=""trans"">poison</div>
f
<br>
Trucizna może cię zabić.
<div class=""trans"">-Poison can kill you.</div>
"
frequent-polish-3841,kręgosłup,"
<div class=""trans"">spine</div>
m
<br>
Kręgosłup składa się z dwudziestu czterech kości.
<div class=""trans"">-The spine consists of twenty-four bones.</div>
"
frequent-polish-3842,różowy,"
<div class=""trans"">pink</div>
adj
<br>
Mam różowy samochód.
<div class=""trans"">-I have a pink car.</div>
"
frequent-polish-3843,loteria,"
<div class=""trans"">lottery</div>
f
<br>
Wygrałem milion dolarów na loterii.
<div class=""trans"">-I’ve won one million dollars in the lottery.</div>
"
frequent-polish-3844,wyciągać (się),"
<div class=""trans"">pull out; stretch; draw [wyciągać, wyciągnąć]</div>
vif2; vif; vif2
<br>
Codziennie muszę wyciągać listy ze skrzynki.
<div class=""trans"">-I have to draw letters from my mailbox each day.</div>
"
frequent-polish-3845,żywo,"
<div class=""trans"">vividly; lively</div>
adv; adv
<br>
Dawajcie! Żywo! Musimy dotrzeć do domu przed zmrokiem.
<div class=""trans"">-Come on! Lively! We need to get home before the dusk.</div>
"
frequent-polish-3846,nadać (się),"
<div class=""trans"">send; give; be of use [nadawać, nadać]</div>
vpf2; vpf2; vpfr
<br>
Chciałbym nadać ten list poleconym.
<div class=""trans"">-I'd like to send this letter by registered mail.</div>
"
frequent-polish-3847,przesada,"
<div class=""trans"">exaggeration</div>
f
<br>
To nie jest przesada.
<div class=""trans"">-That's no exaggeration.</div>
"
frequent-polish-3848,strumień,"
<div class=""trans"">stream; creek</div>
m; m
<br>
Strumień danych nie może być zakłócony.
<div class=""trans"">-The data stream cannot be disturbed.</div>
"
frequent-polish-3849,przesyłka,"
<div class=""trans"">shipment, parcel, mail</div>
f
<br>
Mam przesyłkę dla Johna.
<div class=""trans"">-I have mail for John.</div>
"
frequent-polish-3850,świnka,"
<div class=""trans"">piggy; mumps</div>
f; f
<br>
Moja córka zachorowała na świnkę.
<div class=""trans"">-My daughter got mumps.</div>
"
frequent-polish-3851,gitara,"
<div class=""trans"">guitar</div>
f
<br>
Tamta gitara tak droga, że nie mogę jej kupić.
<div class=""trans"">-That guitar is so expensive that I can't buy it.</div>
"
frequent-polish-3852,dawka,"
<div class=""trans"">dose</div>
f
<br>
Śmiertelna dawka jadu jest bardzo mała.
<div class=""trans"">-The deadly dose of venom is really small.</div>
"
frequent-polish-3853,zmartwienie,"
<div class=""trans"">worry</div>
n
<br>
To jedno zmartwienie mniej.
<div class=""trans"">-It's one worry less.</div>
"
frequent-polish-3854,rozkład,"
<div class=""trans"">schedule</div>
m
<br>
Możesz sprawdzić rozkład autobusów w internecie.
<div class=""trans"">-You can check the bus schedule online.</div>
"
frequent-polish-3855,znikąd,"
<div class=""trans"">out of nowhere</div>
prn
<br>
Ten człowiek pojawił się znikąd.
<div class=""trans"">-This man has appeared out of nowhere.</div>
"
frequent-polish-3856,motto,"
<div class=""trans"">motto</div>
n
<br>
Cokolwiek, gdziekolwiek, kiedykolwiek - to nasze motto.
<div class=""trans"">-Anywhere, anything, any time – that's our motto.</div>
"
frequent-polish-3857,sesja,"
<div class=""trans"">session</div>
f
<br>
Jedna sesja terapii trwa godzinę.
<div class=""trans"">-One therapy session is one hour.</div>
"
frequent-polish-3858,ewolucja,"
<div class=""trans"">evolution</div>
f
<br>
Naukowcy wciąż spierają się o ewolucję.
<div class=""trans"">-Scientists are still arguing over evolution.</div>
"
frequent-polish-3859,wykład,"
<div class=""trans"">lecture</div>
m
<br>
Wykład rozpoczyna się o ósmej.
<div class=""trans"">-The lecture starts at 8 o' clock.</div>
"
frequent-polish-3860,pogratulować,"
<div class=""trans"">congratulate [gratulować, pogratulować]</div>
vpf
<br>
Pozwól mi pogratulować ci sukcesu.
<div class=""trans"">-Let me congratulate you on your success.</div>
"
frequent-polish-3861,wybuchowy,"
<div class=""trans"">explosive; bad-tempered</div>
adj; adj
<br>
Mój mąż jest bardzo wybuchowy.
<div class=""trans"">-My husband is really bad-tempered.</div>
"
frequent-polish-3862,wspólnik,"
<div class=""trans"">partner</div>
m
<br>
Nie chcę zakładać firmy ze wspólnikiem.
<div class=""trans"">-I don’t want to start a company with a partner.</div>
"
frequent-polish-3863,rosyjski,"
<div class=""trans"">Russian</div>
adj
<br>
Ostatni rosyjski car, Mikołaj II, urodził się w roku 1868.
<div class=""trans"">-The last Russian Emperor, Nicholas II, was born in 1868.</div>
"
frequent-polish-3864,obrazek,"
<div class=""trans"">picture, image</div>
m
<br>
Kliknij obrazek, aby przejść do strony banku.
<div class=""trans"">-Click the image to access the bank’s website.</div>
"
frequent-polish-3865,kurz,"
<div class=""trans"">dust</div>
m
<br>
W twoim pokoju jest pełno kurzu.
<div class=""trans"">-There is a lot of dust in your room.</div>
"
